,category,instruction,operand1,operand2,operand3,operand4,operand5,time,type,issue2inst,delay,inflight SMEM,inflight VMEM,inflight FLAT,shader,simd,wave_id,begin_time,end_time,num_mem_instrs,num_issued_instrs,num_valu_instrs,num_valu_stalls,num_vmem_instrs,num_vmem_stalls,num_flat_instrs,num_flat_stalls,num_lds_instrs,num_lds_stalls,num_salu_instrs,num_salu_stalls,num_smem_instrs,num_smem_stalls,num_branch_instrs,num_branch_taken_instrs,num_branch_stalls
1297,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,11152,6,0,12,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1298,FLAT,global_load_dword,v7,v[5:6],off,,,11164,4,0,4,0,0,2,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1299,FLAT,global_load_dword,v8,v[3:4],off,,,11168,4,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1300,VALU,v_mov_b32_e32,v4,s3,,,,11172,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1301,VALU,v_mov_b32_e32,v5,s11,,,,11176,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1302,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,11180,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1303,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,11188,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1304,VALU,v_add_u32_e32,v0,s6,v0,,,11192,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1305,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,11200,6,0,20,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1306,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,11224,2,4,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1307,IMMED,s_waitcnt,vmcnt(0),,,,,11228,9,0,588,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1308,VALU,v_add_f32_e32,v5,v7,v8,,,11816,6,0,12,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1309,FLAT,global_store_dword,v[3:4],v5,off,,,11828,4,0,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1310,SALU,s_andn2_b64,exec,exec,s[12:13],,,11836,2,4,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1311,JUMP,s_cbranch_execnz,.LBB0_2,,,,,11840,7,0,20,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1312,VALU,v_mov_b32_e32,v4,s5,,,,11860,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1313,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,11868,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1314,VALU,v_mov_b32_e32,v7,s9,,,,11876,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1315,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,11884,6,0,12,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1316,FLAT,global_load_dword,v7,v[5:6],off,,,11896,4,0,4,0,0,2,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1317,FLAT,global_load_dword,v8,v[3:4],off,,,11900,4,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1318,VALU,v_mov_b32_e32,v4,s3,,,,11904,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1319,VALU,v_mov_b32_e32,v5,s11,,,,11908,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1320,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,11912,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1321,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,11920,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1322,VALU,v_add_u32_e32,v0,s6,v0,,,11924,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1323,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,11932,6,0,20,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1324,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,11956,2,4,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1325,IMMED,s_waitcnt,vmcnt(0),,,,,11960,9,0,464,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1326,VALU,v_add_f32_e32,v5,v7,v8,,,12424,6,0,12,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1327,FLAT,global_store_dword,v[3:4],v5,off,,,12436,4,0,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1328,SALU,s_andn2_b64,exec,exec,s[12:13],,,12444,2,4,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1329,JUMP,s_cbranch_execnz,.LBB0_2,,,,,12448,7,0,20,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1330,VALU,v_mov_b32_e32,v4,s5,,,,12468,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1331,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,12476,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1332,VALU,v_mov_b32_e32,v7,s9,,,,12484,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1333,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,12492,6,0,12,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1334,FLAT,global_load_dword,v7,v[5:6],off,,,12504,4,0,4,0,0,2,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1335,FLAT,global_load_dword,v8,v[3:4],off,,,12508,4,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1336,VALU,v_mov_b32_e32,v4,s3,,,,12512,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1337,VALU,v_mov_b32_e32,v5,s11,,,,12516,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1338,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,12520,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1339,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,12528,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1340,VALU,v_add_u32_e32,v0,s6,v0,,,12532,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1341,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,12540,6,0,20,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1342,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,12564,2,4,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1343,IMMED,s_waitcnt,vmcnt(0),,,,,12568,9,0,448,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1344,VALU,v_add_f32_e32,v5,v7,v8,,,13016,6,0,12,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1345,FLAT,global_store_dword,v[3:4],v5,off,,,13028,4,0,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1346,SALU,s_andn2_b64,exec,exec,s[12:13],,,13036,2,4,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1347,JUMP,s_cbranch_execnz,.LBB0_2,,,,,13040,7,0,20,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1348,VALU,v_mov_b32_e32,v4,s5,,,,13060,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1349,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,13068,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1350,VALU,v_mov_b32_e32,v7,s9,,,,13076,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1351,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,13084,6,0,12,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1352,FLAT,global_load_dword,v7,v[5:6],off,,,13096,4,0,4,0,0,2,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1353,FLAT,global_load_dword,v8,v[3:4],off,,,13100,4,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1354,VALU,v_mov_b32_e32,v4,s3,,,,13104,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1355,VALU,v_mov_b32_e32,v5,s11,,,,13108,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1356,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,13112,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1357,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,13120,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1358,VALU,v_add_u32_e32,v0,s6,v0,,,13124,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1359,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,13132,6,0,20,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1360,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,13156,2,4,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1361,IMMED,s_waitcnt,vmcnt(0),,,,,13160,9,0,588,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1362,VALU,v_add_f32_e32,v5,v7,v8,,,13748,6,0,12,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1363,FLAT,global_store_dword,v[3:4],v5,off,,,13760,4,0,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1364,SALU,s_andn2_b64,exec,exec,s[12:13],,,13768,2,4,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1365,JUMP,s_cbranch_execnz,.LBB0_2,,,,,13772,7,0,20,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1366,VALU,v_mov_b32_e32,v4,s5,,,,13792,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1367,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,13800,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1368,VALU,v_mov_b32_e32,v7,s9,,,,13808,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1369,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,13816,6,0,12,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1370,FLAT,global_load_dword,v7,v[5:6],off,,,13828,4,0,4,0,0,2,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1371,FLAT,global_load_dword,v8,v[3:4],off,,,13832,4,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1372,VALU,v_mov_b32_e32,v4,s3,,,,13836,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1373,VALU,v_mov_b32_e32,v5,s11,,,,13840,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1374,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,13844,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1375,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,13852,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1376,VALU,v_add_u32_e32,v0,s6,v0,,,13856,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1377,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,13864,6,0,20,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1378,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,13888,2,4,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1379,IMMED,s_waitcnt,vmcnt(0),,,,,13892,9,0,644,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1380,VALU,v_add_f32_e32,v5,v7,v8,,,14536,6,0,12,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1381,FLAT,global_store_dword,v[3:4],v5,off,,,14548,4,0,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1382,SALU,s_andn2_b64,exec,exec,s[12:13],,,14556,2,4,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1383,JUMP,s_cbranch_execnz,.LBB0_2,,,,,14560,7,0,20,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1384,VALU,v_mov_b32_e32,v4,s5,,,,14580,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1385,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,14588,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1386,VALU,v_mov_b32_e32,v7,s9,,,,14596,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1387,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,14604,6,0,12,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1388,FLAT,global_load_dword,v7,v[5:6],off,,,14616,4,0,4,0,0,2,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1389,FLAT,global_load_dword,v8,v[3:4],off,,,14620,4,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1390,VALU,v_mov_b32_e32,v4,s3,,,,14624,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1391,VALU,v_mov_b32_e32,v5,s11,,,,14628,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1392,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,14632,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1393,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,14640,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1394,VALU,v_add_u32_e32,v0,s6,v0,,,14644,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1395,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,14652,6,0,20,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1396,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,14676,2,4,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1397,IMMED,s_waitcnt,vmcnt(0),,,,,14680,9,0,388,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1398,VALU,v_add_f32_e32,v5,v7,v8,,,15068,6,0,12,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1399,FLAT,global_store_dword,v[3:4],v5,off,,,15080,4,0,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1400,SALU,s_andn2_b64,exec,exec,s[12:13],,,15088,2,4,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1401,JUMP,s_cbranch_execnz,.LBB0_2,,,,,15092,7,0,20,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1402,VALU,v_mov_b32_e32,v4,s5,,,,15112,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1403,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,15120,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1404,VALU,v_mov_b32_e32,v7,s9,,,,15128,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1405,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,15136,6,0,12,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1406,FLAT,global_load_dword,v7,v[5:6],off,,,15148,4,0,4,0,0,2,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1407,FLAT,global_load_dword,v8,v[3:4],off,,,15152,4,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1408,VALU,v_mov_b32_e32,v4,s3,,,,15156,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1409,VALU,v_mov_b32_e32,v5,s11,,,,15160,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1410,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,15164,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1411,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,15172,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1412,VALU,v_add_u32_e32,v0,s6,v0,,,15176,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1413,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,15184,6,0,20,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1414,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,15208,2,4,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1415,IMMED,s_waitcnt,vmcnt(0),,,,,15212,9,0,396,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1416,VALU,v_add_f32_e32,v5,v7,v8,,,15608,6,0,12,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1417,FLAT,global_store_dword,v[3:4],v5,off,,,15620,4,0,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1418,SALU,s_andn2_b64,exec,exec,s[12:13],,,15628,2,4,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1419,JUMP,s_cbranch_execnz,.LBB0_2,,,,,15632,7,0,20,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1420,VALU,v_mov_b32_e32,v4,s5,,,,15652,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1421,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,15660,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1422,VALU,v_mov_b32_e32,v7,s9,,,,15668,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1423,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,15676,6,0,12,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1424,FLAT,global_load_dword,v7,v[5:6],off,,,15688,4,0,4,0,0,2,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1425,FLAT,global_load_dword,v8,v[3:4],off,,,15692,4,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1426,VALU,v_mov_b32_e32,v4,s3,,,,15696,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1427,VALU,v_mov_b32_e32,v5,s11,,,,15700,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1428,VALU,v_add_co_u32_e32,v3,vcc,s2,v1,,15704,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1429,VALU,v_add_co_u32_e64,v1,s[0:1],s10,v1,,15712,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1430,VALU,v_add_u32_e32,v0,s6,v0,,,15716,6,0,8,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1431,VALU,v_addc_co_u32_e32,v4,vcc,v4,v2,vcc,15724,6,0,20,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1432,SALU,s_or_b64,s[12:13],vcc,s[12:13],,,15748,2,4,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1433,IMMED,s_waitcnt,vmcnt(0),,,,,15752,9,0,436,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1434,VALU,v_add_f32_e32,v5,v7,v8,,,16188,6,0,12,0,0,0,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1435,FLAT,global_store_dword,v[3:4],v5,off,,,16200,4,0,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1436,SALU,s_andn2_b64,exec,exec,s[12:13],,,16208,2,4,4,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1437,JUMP,s_cbranch_execnz,.LBB0_2,,,,,16212,7,0,20,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1438,VALU,v_mov_b32_e32,v4,s5,,,,16232,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1439,VALU,v_add_co_u32_e64,v5,s[0:1],s4,v1,,16240,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1440,VALU,v_mov_b32_e32,v7,s9,,,,16248,6,0,8,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1441,VALU,v_add_co_u32_e32,v3,vcc,s8,v1,,16256,6,0,12,0,0,1,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1442,FLAT,global_load_dword,v7,v[5:6],off,,,16268,4,0,4,0,0,2,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1443,FLAT,global_load_dword,v8,v[3:4],off,,,16272,4,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1444,VALU,v_mov_b32_e32,v4,s3,,,,16276,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
1445,VALU,v_mov_b32_e32,v5,s11,,,,16280,6,0,4,0,0,3,1,3,0,1064,51920,198,1395,719,0,0,0,192,32,0,0,147,0,6,0,65,2,0
