,category,instruction,operand1,operand2,operand3,operand4,operand5,time,type,issue2inst,delay,inflight SMEM,inflight VMEM,inflight FLAT,shader,simd,wave_id,begin_time,end_time,num_mem_instrs,num_issued_instrs,num_valu_instrs,num_valu_stalls,num_vmem_instrs,num_vmem_stalls,num_flat_instrs,num_flat_stalls,num_lds_instrs,num_lds_stalls,num_salu_instrs,num_salu_stalls,num_smem_instrs,num_smem_stalls,num_branch_instrs,num_branch_taken_instrs,num_branch_stalls
373,SALU,s_lshr_b32,s4,s12,16,,,10836,2,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
374,SALU,s_mul_i32,s9,s9,s4,,,10840,2,4,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
375,VALU,v_add_u32_e32,v1,s9,v1,,,10844,6,0,16,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
376,SALU,s_and_b32,s4,s12,0xffff,,,10860,2,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
377,SALU,s_mul_i32,s8,s8,s4,,,10864,2,0,0,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
378,VALU,v_add_u32_e32,v6,s8,v0,,,10864,6,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
379,VALU,v_add_u32_e32,v2,v4,v6,,,10868,6,0,12,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
380,VALU,v_lshlrev_b64,v[0:1],2,v[2:3],,,10880,6,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
381,VALU,v_mov_b32_e32,v5,s1,,,,10884,6,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
382,VALU,v_add_co_u32_e32,v0,vcc,s0,v0,,10888,6,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
383,VALU,v_addc_co_u32_e32,v1,vcc,v5,v1,vcc,10892,6,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
384,VALU,v_add_u32_e32,v4,s11,v4,,,10896,6,0,12,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
385,VALU,v_mov_b32_e32,v5,v3,,,,10908,6,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
386,VALU,v_lshlrev_b64,v[4:5],2,v[4:5],,,10912,6,0,24,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
387,VALU,v_add_co_u32_e32,v4,vcc,s0,v4,,10936,6,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
388,SALU,s_mul_i32,s4,s11,s10,,,10936,2,0,0,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
389,VALU,v_addc_co_u32_e32,v5,vcc,v7,v5,vcc,10940,6,0,1208,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
390,VALU,v_add_u32_e32,v6,s4,v6,,,12148,6,0,12,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
391,VALU,v_mov_b32_e32,v7,v3,,,,12160,6,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
392,VALU,v_lshlrev_b64,v[6:7],2,v[6:7],,,12164,6,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
393,VALU,v_mov_b32_e32,v8,s1,,,,12168,6,0,20,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
394,FLAT,global_load_dword,v8,v[4:5],off,,,12188,4,0,4,0,0,1,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
395,FLAT,global_load_dword,v9,v[6:7],off,,,12192,4,0,4,0,0,2,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
396,FLAT,global_load_dword,v10,v[0:1],off,,,12196,4,0,4,0,0,3,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
397,IMMED,s_waitcnt,vmcnt(1),,,,,12200,9,0,43412,0,1,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
398,VALU,v_add_u32_e32,v4,v9,v8,,,55612,6,0,4,0,1,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
399,IMMED,s_waitcnt,vmcnt(0),,,,,55616,9,0,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
400,VALU,v_cmp_lt_i32_e32,vcc,v4,v10,,,55620,6,0,20,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
401,SALU,s_and_saveexec_b64,s[0:1],vcc,,,,55644,2,4,4,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
402,JUMP,s_cbranch_execz,.LBB0_2,,,,,55648,7,0,20,0,0,0,5,0,0,1236,55668,6,37,19,0,0,0,3,1,0,0,6,1,3,0,1,0,0
403,SMEM,s_load_dword,s12,s[4:5],0x4,,,1680,1,0,4,1,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
404,SMEM,s_load_dwordx2,s[10:11],s[6:7],0x10,,,1684,1,0,4,2,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
405,SMEM,s_load_dwordx4,s[0:3],s[6:7],0x0,,,1688,1,0,0,3,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
406,VALU,v_mov_b32_e32,v3,0,,,,1688,6,0,4,3,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
407,IMMED,s_waitcnt,lgkmcnt(0),,,,,1692,9,0,9140,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
408,SALU,s_lshr_b32,s4,s12,16,,,10828,2,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
409,SALU,s_mul_i32,s9,s9,s4,,,10832,2,0,0,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
410,VALU,v_add_u32_e32,v1,s9,v1,,,10832,6,0,16,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
411,SALU,s_and_b32,s4,s12,0xffff,,,10848,2,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
412,SALU,s_mul_i32,s8,s8,s4,,,10852,2,4,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
413,VALU,v_add_u32_e32,v6,s8,v0,,,10856,6,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
414,VALU,v_add_u32_e32,v2,v4,v6,,,10860,6,0,64,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
415,VALU,v_lshlrev_b64,v[0:1],2,v[2:3],,,10924,6,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
416,VALU,v_mov_b32_e32,v5,s1,,,,10928,6,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
417,VALU,v_add_co_u32_e32,v0,vcc,s0,v0,,10932,6,0,12,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
418,VALU,v_addc_co_u32_e32,v1,vcc,v5,v1,vcc,10944,6,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
419,VALU,v_add_u32_e32,v4,s11,v4,,,10948,6,0,12,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
420,VALU,v_mov_b32_e32,v5,v3,,,,10960,6,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
421,VALU,v_lshlrev_b64,v[4:5],2,v[4:5],,,10964,6,0,24,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
422,VALU,v_add_co_u32_e32,v4,vcc,s0,v4,,10988,6,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
423,SALU,s_mul_i32,s4,s11,s10,,,10988,2,0,0,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
424,VALU,v_addc_co_u32_e32,v5,vcc,v7,v5,vcc,10992,6,0,1180,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
425,VALU,v_add_u32_e32,v6,s4,v6,,,12172,6,0,12,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
426,VALU,v_mov_b32_e32,v7,v3,,,,12184,6,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
427,VALU,v_lshlrev_b64,v[6:7],2,v[6:7],,,12188,6,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
428,VALU,v_mov_b32_e32,v8,s1,,,,12192,6,0,44,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
429,FLAT,global_load_dword,v8,v[4:5],off,,,12236,4,0,4,0,0,1,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
430,FLAT,global_load_dword,v9,v[6:7],off,,,12240,4,0,4,0,0,2,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
431,FLAT,global_load_dword,v10,v[0:1],off,,,12244,4,0,4,0,0,3,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
432,IMMED,s_waitcnt,vmcnt(1),,,,,12248,9,0,55332,0,1,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
433,VALU,v_add_u32_e32,v4,v9,v8,,,67580,6,0,4,0,1,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
434,IMMED,s_waitcnt,vmcnt(0),,,,,67584,9,0,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
435,VALU,v_cmp_lt_i32_e32,vcc,v4,v10,,,67588,6,0,20,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
436,SALU,s_and_saveexec_b64,s[0:1],vcc,,,,67612,2,4,4,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
437,JUMP,s_cbranch_execz,.LBB0_2,,,,,67616,7,0,20,0,0,0,5,0,1,1604,67636,6,37,19,3,0,0,3,1,0,0,6,1,3,0,1,0,0
438,SMEM,s_load_dword,s12,s[4:5],0x4,,,1644,1,4,0,1,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
439,SMEM,s_load_dwordx2,s[10:11],s[6:7],0x10,,,1648,1,4,0,2,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
440,SMEM,s_load_dwordx4,s[0:3],s[6:7],0x0,,,1652,1,4,0,3,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
441,VALU,v_mov_b32_e32,v3,0,,,,1652,6,4,4,3,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
442,IMMED,s_waitcnt,lgkmcnt(0),,,,,1656,9,0,9268,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
443,SALU,s_lshr_b32,s4,s12,16,,,10924,2,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
444,SALU,s_mul_i32,s9,s9,s4,,,10928,2,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
445,VALU,v_add_u32_e32,v1,s9,v1,,,10928,6,4,12,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
446,SALU,s_and_b32,s4,s12,0xffff,,,10944,2,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
447,SALU,s_mul_i32,s8,s8,s4,,,10948,2,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
448,VALU,v_add_u32_e32,v6,s8,v0,,,10948,6,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
449,VALU,v_add_u32_e32,v2,v4,v6,,,10952,6,4,8,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
450,VALU,v_lshlrev_b64,v[0:1],2,v[2:3],,,10964,6,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
451,VALU,v_mov_b32_e32,v5,s1,,,,10968,6,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
452,VALU,v_add_co_u32_e32,v0,vcc,s0,v0,,10972,6,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
453,VALU,v_addc_co_u32_e32,v1,vcc,v5,v1,vcc,10976,6,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
454,VALU,v_add_u32_e32,v4,s11,v4,,,10980,6,4,8,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
455,VALU,v_mov_b32_e32,v5,v3,,,,10992,6,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
456,VALU,v_lshlrev_b64,v[4:5],2,v[4:5],,,10996,6,4,20,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
457,VALU,v_add_co_u32_e32,v4,vcc,s0,v4,,11020,6,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
458,SALU,s_mul_i32,s4,s11,s10,,,11020,2,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
459,VALU,v_addc_co_u32_e32,v5,vcc,v7,v5,vcc,11024,6,4,1112,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
460,VALU,v_add_u32_e32,v6,s4,v6,,,12140,6,4,8,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
461,VALU,v_mov_b32_e32,v7,v3,,,,12152,6,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
462,VALU,v_lshlrev_b64,v[6:7],2,v[6:7],,,12156,6,4,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
463,VALU,v_mov_b32_e32,v8,s1,,,,12160,6,4,44,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
464,FLAT,global_load_dword,v8,v[4:5],off,,,12208,4,4,0,0,0,1,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
465,FLAT,global_load_dword,v9,v[6:7],off,,,12212,4,4,0,0,0,2,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
466,FLAT,global_load_dword,v10,v[0:1],off,,,12216,4,4,4,0,0,3,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
467,IMMED,s_waitcnt,vmcnt(1),,,,,12220,9,0,61316,0,1,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
468,VALU,v_add_u32_e32,v4,v9,v8,,,73540,6,4,4,0,1,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
469,IMMED,s_waitcnt,vmcnt(0),,,,,73544,9,0,4,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
470,VALU,v_cmp_lt_i32_e32,vcc,v4,v10,,,73548,6,4,16,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
471,SALU,s_and_saveexec_b64,s[0:1],vcc,,,,73572,2,8,0,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
472,JUMP,s_cbranch_execz,.LBB0_2,,,,,73576,7,4,16,0,0,0,1,0,0,1220,73596,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
473,SMEM,s_load_dword,s12,s[4:5],0x4,,,1656,1,4,0,1,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
474,SMEM,s_load_dwordx2,s[10:11],s[6:7],0x10,,,1660,1,4,0,2,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
475,SMEM,s_load_dwordx4,s[0:3],s[6:7],0x0,,,1664,1,4,0,3,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
476,VALU,v_mov_b32_e32,v3,0,,,,1664,6,4,4,3,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
477,IMMED,s_waitcnt,lgkmcnt(0),,,,,1668,9,0,9300,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
478,SALU,s_lshr_b32,s4,s12,16,,,10968,2,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
479,SALU,s_mul_i32,s9,s9,s4,,,10972,2,8,24,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
480,VALU,v_add_u32_e32,v1,s9,v1,,,11000,6,4,12,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
481,SALU,s_and_b32,s4,s12,0xffff,,,11016,2,8,4,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
482,SALU,s_mul_i32,s8,s8,s4,,,11024,2,8,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
483,VALU,v_add_u32_e32,v6,s8,v0,,,11028,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
484,VALU,v_add_u32_e32,v2,v4,v6,,,11032,6,4,8,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
485,VALU,v_lshlrev_b64,v[0:1],2,v[2:3],,,11044,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
486,VALU,v_mov_b32_e32,v5,s1,,,,11048,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
487,VALU,v_add_co_u32_e32,v0,vcc,s0,v0,,11052,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
488,VALU,v_addc_co_u32_e32,v1,vcc,v5,v1,vcc,11056,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
489,VALU,v_add_u32_e32,v4,s11,v4,,,11060,6,4,8,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
490,VALU,v_mov_b32_e32,v5,v3,,,,11072,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
491,VALU,v_lshlrev_b64,v[4:5],2,v[4:5],,,11076,6,4,20,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
492,VALU,v_add_co_u32_e32,v4,vcc,s0,v4,,11100,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
493,SALU,s_mul_i32,s4,s11,s10,,,11100,2,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
494,VALU,v_addc_co_u32_e32,v5,vcc,v7,v5,vcc,11104,6,4,1056,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
495,VALU,v_add_u32_e32,v6,s4,v6,,,12164,6,4,8,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
496,VALU,v_mov_b32_e32,v7,v3,,,,12176,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
497,VALU,v_lshlrev_b64,v[6:7],2,v[6:7],,,12180,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
498,VALU,v_mov_b32_e32,v8,s1,,,,12184,6,4,68,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
499,FLAT,global_load_dword,v8,v[4:5],off,,,12256,4,4,0,0,0,1,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
500,FLAT,global_load_dword,v9,v[6:7],off,,,12260,4,4,0,0,0,2,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
501,FLAT,global_load_dword,v10,v[0:1],off,,,12264,4,4,4,0,0,3,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
502,IMMED,s_waitcnt,vmcnt(1),,,,,12268,9,0,61864,0,1,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
503,VALU,v_add_u32_e32,v4,v9,v8,,,74136,6,4,4,0,1,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
504,IMMED,s_waitcnt,vmcnt(0),,,,,74140,9,0,2440,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
505,VALU,v_cmp_lt_i32_e32,vcc,v4,v10,,,76584,6,4,16,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
506,SALU,s_and_saveexec_b64,s[0:1],vcc,,,,76608,2,8,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
507,NEXT,s_cbranch_execz,.LBB0_2,,,,,76612,8,4,8,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
508,VALU,v_lshlrev_b64,v[2:3],2,v[2:3],,,76624,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
509,VALU,v_mov_b32_e32,v5,s3,,,,76628,6,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
510,VALU,v_add_co_u32_e32,v2,vcc,s2,v2,,76632,6,4,16,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
511,VALU,v_addc_co_u32_e32,v3,vcc,v5,v3,vcc,76656,6,4,8,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
512,FLAT,global_store_dword,v[0:1],v4,off,,,76652,4,4,0,0,0,0,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
513,FLAT,global_store_dword,v[2:3],v0,off,,,76668,4,4,812,0,0,1,1,0,1,1580,77484,8,44,23,1,0,0,5,2,0,0,6,3,3,1,1,1,0
514,SMEM,s_load_dword,s12,s[4:5],0x4,,,1648,1,0,4,1,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
515,SMEM,s_load_dwordx2,s[10:11],s[6:7],0x10,,,1652,1,0,4,2,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
516,SMEM,s_load_dwordx4,s[0:3],s[6:7],0x0,,,1656,1,0,0,3,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
517,VALU,v_mov_b32_e32,v3,0,,,,1660,6,4,4,3,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
518,IMMED,s_waitcnt,lgkmcnt(0),,,,,1664,9,0,9548,0,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
519,SALU,s_lshr_b32,s4,s12,16,,,11208,2,0,4,0,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
520,SALU,s_mul_i32,s9,s9,s4,,,11212,2,0,0,0,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
521,VALU,v_add_u32_e32,v1,s9,v1,,,11216,6,4,12,0,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
522,SALU,s_and_b32,s4,s12,0xffff,,,11228,2,0,4,0,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
523,SALU,s_mul_i32,s8,s8,s4,,,11232,2,0,0,0,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
524,VALU,v_add_u32_e32,v6,s8,v0,,,11236,6,4,0,0,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
525,VALU,v_add_u32_e32,v2,v4,v6,,,11240,6,4,8,0,0,0,4,0,0,1212,73656,6,37,19,0,0,0,3,1,0,0,6,0,3,0,1,0,0
