,category,instruction,operand1,operand2,operand3,operand4,operand5,time,type,issue2inst,delay,inflight SMEM,inflight VMEM,inflight FLAT,shader,simd,wave_id,begin_time,end_time,num_mem_instrs,num_issued_instrs,num_valu_instrs,num_valu_stalls,num_vmem_instrs,num_vmem_stalls,num_flat_instrs,num_flat_stalls,num_lds_instrs,num_lds_stalls,num_salu_instrs,num_salu_stalls,num_smem_instrs,num_smem_stalls,num_branch_instrs,num_branch_taken_instrs,num_branch_stalls
632,IMMED,s_waitcnt,lgkmcnt(0),,,,,158124,9,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
633,VALU,v_add_u16_e32,v8,1,v8,,,158128,6,0,16,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
634,LDS,ds_write_b8,v5,v8,,,,158148,5,4,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
635,LDS,ds_read_u8,v5,v6,,,,158152,5,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
636,VALU,v_mov_b32_e32,v8,s1,,,,158156,6,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
637,IMMED,s_waitcnt,vmcnt(1),,,,,158160,9,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
638,VALU,v_lshlrev_b32_e32,v7,7,v7,,,158164,6,0,8,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
639,VALU,v_add3_u32,v7,v3,v7,0,,158172,6,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
640,VALU,v_addc_co_u32_e32,v2,vcc,v2,v8,vcc,158204,6,0,12,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
641,IMMED,s_waitcnt,lgkmcnt(0),,,,,158176,9,0,28,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
642,LDS,ds_write_b8,v6,v5,,,,158220,5,4,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
643,LDS,ds_read_u8,v5,v7,,,,158224,5,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
644,IMMED,s_waitcnt,vmcnt(0),,,,,158228,9,0,60,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
645,VALU,v_lshlrev_b32_e32,v4,7,v4,,,158288,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
646,VALU,v_add3_u32,v4,v3,v4,0,,158300,6,0,12,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
647,IMMED,s_waitcnt,lgkmcnt(0),,,,,158292,9,0,8,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
648,LDS,ds_write_b8,v7,v5,,,,158316,5,4,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
649,LDS,ds_read_u8,v5,v4,,,,158320,5,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
650,IMMED,s_waitcnt,lgkmcnt(0),,,,,158324,9,0,48,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
651,VALU,v_add_u16_e32,v5,1,v5,,,158372,6,0,12,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
652,LDS,ds_write_b8,v4,v5,,,,158388,5,4,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
653,JUMP,s_cbranch_scc0,.LBB0_3,,,,,158392,7,0,20,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
654,VALU,v_mov_b32_e32,v5,s15,,,,158412,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
655,VALU,v_add_co_u32_e32,v4,vcc,s14,v1,,158416,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
656,VALU,v_addc_co_u32_e32,v5,vcc,v2,v5,vcc,158420,6,0,20,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
657,FLAT,global_load_dword,v9,v[4:5],off,,,158440,4,0,4,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
658,VALU,v_mov_b32_e32,v6,s7,,,,158444,6,0,4,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
659,VALU,v_add_co_u32_e32,v4,vcc,s6,v1,,158448,6,0,4,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
660,VALU,v_addc_co_u32_e32,v5,vcc,v2,v6,vcc,158452,6,0,12,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
661,FLAT,global_load_dword,v6,v[4:5],off,,,158464,4,0,4,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
662,VALU,v_mov_b32_e32,v7,s5,,,,158468,6,0,4,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
663,VALU,v_add_co_u32_e32,v4,vcc,s4,v1,,158472,6,0,4,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
664,VALU,v_addc_co_u32_e32,v5,vcc,v2,v7,vcc,158476,6,0,12,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
665,FLAT,global_load_dword,v7,v[4:5],off,,,158488,4,0,4,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
666,VALU,v_mov_b32_e32,v8,s13,,,,158492,6,0,4,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
667,VALU,v_add_co_u32_e32,v4,vcc,s12,v1,,158496,6,0,4,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
668,VALU,v_addc_co_u32_e32,v5,vcc,v2,v8,vcc,158500,6,0,12,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
669,FLAT,global_load_dword,v4,v[4:5],off,,,158512,4,0,12,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
670,SALU,s_add_i32,s11,s11,-4,,,158524,2,0,0,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
671,VALU,v_add_co_u32_e32,v1,vcc,s0,v1,,158524,6,0,20,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
672,SALU,s_cmp_eq_u32,s11,0,,,,158548,2,4,4,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
673,IMMED,s_waitcnt,vmcnt(3),,,,,158552,9,0,3304,0,3,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
674,VALU,v_lshlrev_b32_e32,v5,7,v9,,,161856,6,0,16,0,3,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
675,LDS,ds_read_u8,v8,v5,,,,161872,5,0,4,0,3,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
676,IMMED,s_waitcnt,vmcnt(2),,,,,161876,9,0,8,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
677,VALU,v_lshlrev_b32_e32,v6,7,v6,,,161884,6,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
678,IMMED,s_waitcnt,lgkmcnt(0),,,,,161888,9,0,36,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
679,VALU,v_add_u16_e32,v8,1,v8,,,161924,6,0,16,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
680,LDS,ds_write_b8,v5,v8,,,,161944,5,4,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
681,LDS,ds_read_u8,v5,v6,,,,161948,5,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
682,VALU,v_mov_b32_e32,v8,s1,,,,161952,6,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
683,IMMED,s_waitcnt,vmcnt(1),,,,,161956,9,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
684,VALU,v_lshlrev_b32_e32,v7,7,v7,,,161960,6,0,8,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
685,VALU,v_add3_u32,v7,v3,v7,0,,161968,6,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
686,VALU,v_addc_co_u32_e32,v2,vcc,v2,v8,vcc,162000,6,0,12,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
687,IMMED,s_waitcnt,lgkmcnt(0),,,,,161972,9,0,28,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
688,LDS,ds_write_b8,v6,v5,,,,162016,5,4,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
689,LDS,ds_read_u8,v5,v7,,,,162020,5,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
690,IMMED,s_waitcnt,vmcnt(0),,,,,162024,9,0,22096,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
691,VALU,v_lshlrev_b32_e32,v4,7,v4,,,184120,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
692,VALU,v_add3_u32,v4,v3,v4,0,,184132,6,0,12,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
693,IMMED,s_waitcnt,lgkmcnt(0),,,,,184124,9,0,8,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
694,LDS,ds_write_b8,v7,v5,,,,184148,5,4,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
695,LDS,ds_read_u8,v5,v4,,,,184152,5,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
696,IMMED,s_waitcnt,lgkmcnt(0),,,,,184156,9,0,48,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
697,VALU,v_add_u16_e32,v5,1,v5,,,184204,6,0,12,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
698,LDS,ds_write_b8,v4,v5,,,,184220,5,4,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
699,JUMP,s_cbranch_scc0,.LBB0_3,,,,,184224,7,0,20,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
700,VALU,v_mov_b32_e32,v5,s15,,,,184244,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
701,VALU,v_add_co_u32_e32,v4,vcc,s14,v1,,184248,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
702,VALU,v_addc_co_u32_e32,v5,vcc,v2,v5,vcc,184252,6,0,20,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
703,FLAT,global_load_dword,v9,v[4:5],off,,,184272,4,0,4,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
704,VALU,v_mov_b32_e32,v6,s7,,,,184276,6,0,4,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
705,VALU,v_add_co_u32_e32,v4,vcc,s6,v1,,184280,6,0,4,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
706,VALU,v_addc_co_u32_e32,v5,vcc,v2,v6,vcc,184284,6,0,12,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
707,FLAT,global_load_dword,v6,v[4:5],off,,,184296,4,0,4,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
708,VALU,v_mov_b32_e32,v7,s5,,,,184300,6,0,4,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
709,VALU,v_add_co_u32_e32,v4,vcc,s4,v1,,184304,6,0,4,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
710,VALU,v_addc_co_u32_e32,v5,vcc,v2,v7,vcc,184308,6,0,12,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
711,FLAT,global_load_dword,v7,v[4:5],off,,,184320,4,0,4,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
712,VALU,v_mov_b32_e32,v8,s13,,,,184324,6,0,4,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
713,VALU,v_add_co_u32_e32,v4,vcc,s12,v1,,184328,6,0,4,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
714,VALU,v_addc_co_u32_e32,v5,vcc,v2,v8,vcc,184332,6,0,12,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
715,FLAT,global_load_dword,v4,v[4:5],off,,,184344,4,0,12,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
716,SALU,s_add_i32,s11,s11,-4,,,184356,2,0,0,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
717,VALU,v_add_co_u32_e32,v1,vcc,s0,v1,,184356,6,0,20,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
718,SALU,s_cmp_eq_u32,s11,0,,,,184380,2,4,4,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
719,IMMED,s_waitcnt,vmcnt(3),,,,,184384,9,0,4000,0,3,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
720,VALU,v_lshlrev_b32_e32,v5,7,v9,,,188384,6,0,16,0,3,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
721,LDS,ds_read_u8,v8,v5,,,,188400,5,0,4,0,3,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
722,IMMED,s_waitcnt,vmcnt(2),,,,,188404,9,0,80,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
723,VALU,v_lshlrev_b32_e32,v6,7,v6,,,188484,6,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
724,IMMED,s_waitcnt,lgkmcnt(0),,,,,188488,9,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
725,VALU,v_add_u16_e32,v8,1,v8,,,188492,6,0,16,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
726,LDS,ds_write_b8,v5,v8,,,,188512,5,4,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
727,LDS,ds_read_u8,v5,v6,,,,188516,5,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
728,VALU,v_mov_b32_e32,v8,s1,,,,188520,6,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
729,IMMED,s_waitcnt,vmcnt(1),,,,,188524,9,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
730,VALU,v_lshlrev_b32_e32,v7,7,v7,,,188528,6,0,8,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
731,VALU,v_add3_u32,v7,v3,v7,0,,188536,6,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
732,VALU,v_addc_co_u32_e32,v2,vcc,v2,v8,vcc,188568,6,0,12,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
733,IMMED,s_waitcnt,lgkmcnt(0),,,,,188540,9,0,28,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
734,LDS,ds_write_b8,v6,v5,,,,188584,5,4,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
735,LDS,ds_read_u8,v5,v7,,,,188588,5,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
736,IMMED,s_waitcnt,vmcnt(0),,,,,188592,9,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
737,VALU,v_lshlrev_b32_e32,v4,7,v4,,,188596,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
738,VALU,v_add3_u32,v4,v3,v4,0,,188640,6,0,12,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
739,IMMED,s_waitcnt,lgkmcnt(0),,,,,188600,9,0,40,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
740,LDS,ds_write_b8,v7,v5,,,,188656,5,4,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
741,LDS,ds_read_u8,v5,v4,,,,188660,5,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
742,IMMED,s_waitcnt,lgkmcnt(0),,,,,188664,9,0,48,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
743,VALU,v_add_u16_e32,v5,1,v5,,,188712,6,0,12,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
744,LDS,ds_write_b8,v4,v5,,,,188728,5,4,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
745,JUMP,s_cbranch_scc0,.LBB0_3,,,,,188732,7,0,20,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
746,VALU,v_mov_b32_e32,v5,s15,,,,188752,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
747,VALU,v_add_co_u32_e32,v4,vcc,s14,v1,,188756,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
748,VALU,v_addc_co_u32_e32,v5,vcc,v2,v5,vcc,188760,6,0,20,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
749,FLAT,global_load_dword,v9,v[4:5],off,,,188780,4,0,4,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
750,VALU,v_mov_b32_e32,v6,s7,,,,188784,6,0,4,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
751,VALU,v_add_co_u32_e32,v4,vcc,s6,v1,,188788,6,0,4,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
752,VALU,v_addc_co_u32_e32,v5,vcc,v2,v6,vcc,188792,6,0,12,0,0,1,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
753,FLAT,global_load_dword,v6,v[4:5],off,,,188804,4,0,4,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
754,VALU,v_mov_b32_e32,v7,s5,,,,188808,6,0,4,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
755,VALU,v_add_co_u32_e32,v4,vcc,s4,v1,,188812,6,0,4,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
756,VALU,v_addc_co_u32_e32,v5,vcc,v2,v7,vcc,188816,6,0,12,0,0,2,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
757,FLAT,global_load_dword,v7,v[4:5],off,,,188828,4,0,4,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
758,VALU,v_mov_b32_e32,v8,s13,,,,188832,6,0,4,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
759,VALU,v_add_co_u32_e32,v4,vcc,s12,v1,,188836,6,0,4,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
760,VALU,v_addc_co_u32_e32,v5,vcc,v2,v8,vcc,188840,6,0,12,0,0,3,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
761,FLAT,global_load_dword,v4,v[4:5],off,,,188852,4,0,12,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
762,SALU,s_add_i32,s11,s11,-4,,,188864,2,0,0,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
763,VALU,v_add_co_u32_e32,v1,vcc,s0,v1,,188864,6,0,20,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
764,SALU,s_cmp_eq_u32,s11,0,,,,188888,2,4,4,0,0,4,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
765,IMMED,s_waitcnt,vmcnt(3),,,,,188892,9,0,2860,0,3,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
766,VALU,v_lshlrev_b32_e32,v5,7,v9,,,191752,6,0,16,0,3,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
767,LDS,ds_read_u8,v8,v5,,,,191768,5,0,4,0,3,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
768,IMMED,s_waitcnt,vmcnt(2),,,,,191772,9,0,16,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
769,VALU,v_lshlrev_b32_e32,v6,7,v6,,,191788,6,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
770,IMMED,s_waitcnt,lgkmcnt(0),,,,,191792,9,0,28,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
771,VALU,v_add_u16_e32,v8,1,v8,,,191820,6,0,16,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
772,LDS,ds_write_b8,v5,v8,,,,191840,5,4,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
773,LDS,ds_read_u8,v5,v6,,,,191844,5,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
774,VALU,v_mov_b32_e32,v8,s1,,,,191848,6,0,4,0,2,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
775,IMMED,s_waitcnt,vmcnt(1),,,,,191852,9,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
776,VALU,v_lshlrev_b32_e32,v7,7,v7,,,191856,6,0,8,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
777,VALU,v_add3_u32,v7,v3,v7,0,,191864,6,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
778,VALU,v_addc_co_u32_e32,v2,vcc,v2,v8,vcc,191896,6,0,12,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
779,IMMED,s_waitcnt,lgkmcnt(0),,,,,191868,9,0,28,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
780,LDS,ds_write_b8,v6,v5,,,,191912,5,4,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
781,LDS,ds_read_u8,v5,v7,,,,191916,5,0,4,0,1,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
782,IMMED,s_waitcnt,vmcnt(0),,,,,191920,9,0,24624,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
783,VALU,v_lshlrev_b32_e32,v4,7,v4,,,216544,6,0,4,0,0,0,0,0,0,6096,485564,516,2278,972,0,0,0,130,26,384,0,144,0,2,0,51,6,0
